log_id,employee_code,employee_name,department,method,action,device_id,device_name,check_time,location,gps_lat,gps_lng,confidence
"LOG-3-0128","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","07/03/2026 17:36:40","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0129","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","07/03/2026 18:02:27","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0130","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","07/03/2026 18:11:03","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0131","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","08/03/2026 07:38:38","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0132","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","08/03/2026 17:33:21","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0133","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 07:15:03","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0134","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 07:30:03","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0135","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 07:32:19","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0136","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 07:39:10","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0137","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 07:40:23","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0138","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 07:46:26","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0139","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 07:50:49","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0140","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 07:52:54","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0141","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","09/03/2026 07:53:37","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0142","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 07:56:22","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0143","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 07:56:32","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0144","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","09/03/2026 08:01:20","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0145","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 17:04:28","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0146","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 17:06:38","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0147","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 17:15:15","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0148","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 17:15:55","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0149","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 17:16:23","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0150","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 17:20:29","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0151","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 17:51:29","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0152","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 18:03:22","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0153","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 18:06:02","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0154","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 18:36:22","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0155","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","09/03/2026 18:56:09","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0156","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","09/03/2026 18:57:18","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0157","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","10/03/2026 07:29:13","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0158","EMP-2015","Dương Văn P 15","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","10/03/2026 07:34:53","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0159","EMP-2014","Huỳnh Thị O 14","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","10/03/2026 07:43:03","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0160","EMP-2002","Trần Thị B 2","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","10/03/2026 07:43:04","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0161","EMP-2011","Trịnh Văn L 11","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","10/03/2026 07:47:59","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0162","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","10/03/2026 07:50:20","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0163","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","10/03/2026 07:53:29","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0164","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","10/03/2026 07:54:33","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0165","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","10/03/2026 08:00:58","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0166","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","10/03/2026 08:03:30","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0167","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","10/03/2026 08:12:58","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0168","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","10/03/2026 08:13:32","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0169","EMP-2011","Trịnh Văn L 11","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","10/03/2026 17:06:07","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0170","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","10/03/2026 17:06:54","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0171","EMP-2002","Trần Thị B 2","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","10/03/2026 17:41:25","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0172","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","10/03/2026 17:52:25","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0173","EMP-2015","Dương Văn P 15","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","10/03/2026 18:13:28","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0174","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","10/03/2026 18:14:26","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0175","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","10/03/2026 18:34:00","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0176","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","10/03/2026 18:37:40","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0177","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","10/03/2026 18:48:00","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0178","EMP-2014","Huỳnh Thị O 14","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","10/03/2026 18:49:01","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0179","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","10/03/2026 18:54:29","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0180","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","10/03/2026 18:54:47","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0181","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","11/03/2026 07:17:13","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0182","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","11/03/2026 07:27:17","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0183","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","11/03/2026 07:34:53","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0184","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","11/03/2026 07:46:36","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0185","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","11/03/2026 07:47:05","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0186","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","11/03/2026 07:52:51","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0187","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","11/03/2026 07:58:45","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0188","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","11/03/2026 08:00:33","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0189","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","11/03/2026 08:10:22","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0190","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","11/03/2026 08:13:34","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0191","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","11/03/2026 08:14:29","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0192","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","11/03/2026 08:14:53","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0193","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","11/03/2026 17:03:41","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0194","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","11/03/2026 17:12:34","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0195","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","11/03/2026 17:13:26","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0196","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","11/03/2026 17:19:10","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0197","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","11/03/2026 17:35:01","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0198","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","11/03/2026 17:55:24","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0199","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","11/03/2026 18:03:22","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0200","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","11/03/2026 18:05:35","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0201","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","11/03/2026 18:29:54","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0202","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","11/03/2026 18:42:15","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0203","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","11/03/2026 18:50:42","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0204","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","11/03/2026 18:55:16","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0205","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","12/03/2026 07:28:48","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0206","EMP-2007","Đặng Văn G 7","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","12/03/2026 07:33:19","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0207","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","12/03/2026 07:35:46","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0208","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","12/03/2026 07:42:46","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0209","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","12/03/2026 07:47:07","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0210","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","12/03/2026 07:48:54","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0211","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","12/03/2026 07:51:16","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0212","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","12/03/2026 07:53:48","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0213","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","12/03/2026 07:56:44","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0214","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","12/03/2026 08:01:03","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0215","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","12/03/2026 08:04:22","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0216","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","12/03/2026 08:12:13","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0217","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","12/03/2026 17:04:15","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0218","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","12/03/2026 17:10:27","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0219","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","12/03/2026 17:15:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0220","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","12/03/2026 17:19:14","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0221","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","12/03/2026 17:23:24","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0222","EMP-2007","Đặng Văn G 7","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","12/03/2026 17:27:05","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0223","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","12/03/2026 17:38:15","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0224","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","12/03/2026 17:46:10","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0225","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","12/03/2026 18:12:18","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0226","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","12/03/2026 18:15:44","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0227","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","12/03/2026 18:33:56","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0228","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","12/03/2026 18:39:20","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0229","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","13/03/2026 07:16:16","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0230","EMP-2003","Lê Văn C 3","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","13/03/2026 07:26:04","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0231","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","13/03/2026 07:34:57","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0232","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","13/03/2026 07:39:57","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0233","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","13/03/2026 07:48:09","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0234","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","13/03/2026 08:02:58","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0235","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","13/03/2026 08:03:36","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0236","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","13/03/2026 08:05:21","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0237","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","13/03/2026 08:06:03","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0238","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","13/03/2026 08:08:22","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0239","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","13/03/2026 08:09:28","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0240","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","13/03/2026 08:13:31","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0241","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","13/03/2026 17:11:03","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0242","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","13/03/2026 17:16:57","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0243","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","13/03/2026 17:38:15","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0244","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","13/03/2026 17:56:23","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0245","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","13/03/2026 18:18:03","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0246","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","13/03/2026 18:21:03","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0247","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","13/03/2026 18:26:46","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0248","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","13/03/2026 18:29:32","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0249","EMP-2013","Hồ Văn N 13","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","13/03/2026 18:31:26","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0250","EMP-2003","Lê Văn C 3","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","13/03/2026 18:39:55","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0251","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","13/03/2026 18:49:38","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0252","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","13/03/2026 18:50:41","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-3-0253","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","14/03/2026 07:46:26","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-3-0254","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","14/03/2026 07:49:16","Văn phòng chính","10.7626","106.6601","0.99"
